pair,cdt,sub_id,dist,length,pcmi,sig_mi,pcgc,sig_pcgc,pcte,smvgc
OO,Rest,FaWa,-23.231171,11.155248,0.00035762852829845926,0.0,0.0013002684789689134,0.0,0.23448636080408583,"[1.81217570e-03 1.81222750e-03 1.81238326e-03 ... 8.35601744e-07
 7.97770690e-07 7.85160295e-07]"
OO,Rest,FaWa,-3.2148790000000003,8.861044,0.03064935693060944,1.0,0.0031388580086049167,1.0,0.5660518603836151,[0.012901   0.01289374 0.01287201 ... 0.0007279  0.00072774 0.00072769]
OO,Rest,FaWa,9.865587,21.94151,0.0022649867064670204,1.0,0.0010548673335692982,0.0,0.1902314838670238,"[1.81815812e-03 1.81726464e-03 1.81458810e-03 ... 6.22969891e-06
 6.18544481e-06 6.17069381e-06]"
FO,Rest,FaWa,-44.304688,41.089808999999995,0.00017531185108543568,0.0,0.0005965984076068409,0.0,0.10758869550708022,[0.00016182 0.00016208 0.00016288 ... 0.00082755 0.00082755 0.00082755]
OO,Rest,FaWa,-28.469216999999997,25.254337999999997,0.00047709296253417577,0.0,0.001479826088693681,0.0,0.2668672199420606,"[3.32679650e-03 3.32500300e-03 3.31963871e-03 ... 5.20939751e-05
 5.20880030e-05 5.20860122e-05]"
OO,Rest,FaWa,-23.231171,20.016292,0.0017321580005185133,1.0,0.001491963366845539,0.0,0.2690560188170075,[0.00899436 0.00899117 0.0089816  ... 0.00046572 0.00046567 0.00046565]
OO,Rest,FaWa,-12.075923,8.861044,0.03064935693060944,1.0,0.0024169534099964807,0.0,0.435865837332699,"[1.48886204e-02 1.48803471e-02 1.48555645e-02 ... 1.06314277e-05
 1.04918793e-05 1.04453615e-05]"
OO,Rest,FaWa,9.865587,13.080466,0.0036766290891039333,1.0,0.001655658039479313,0.0,0.29857620537059354,[0.01298345 0.01297841 0.0129633  ... 0.00346215 0.00346222 0.00346224]
FO,Rest,FaWa,-44.304688,54.170275,0.00025828282527351476,0.0,0.0002240244185365281,0.0,0.04039986470758533,"[6.09828966e-04 6.10009303e-04 6.10549076e-04 ... 3.32884114e-08
 3.31685508e-08 3.31286698e-08]"
OO,Rest,FaWa,-28.469216999999997,38.334804,0.00041972369603993087,0.0,0.00194819480686248,0.0,0.35133137331826647,"[4.13275226e-03 4.13092328e-03 4.12545278e-03 ... 1.59648591e-05
 1.59445629e-05 1.59377974e-05]"
OO,Rest,FaWa,-23.231171,33.096758,0.009549253571979666,1.0,0.0018462089745423516,0.0,0.33293956650211864,"[2.35628317e-02 2.35512896e-02 2.35167200e-02 ... 4.25040354e-06
 4.22062596e-06 4.21069988e-06]"
