pair,cdt,sub_id,dist,length,pcmi,sig_mi,pcgc,sig_pcgc,pcte,smvgc
RR,Rest,AnRa,-20.984827,43.69618800000001,0.0001878705368874023,0.0,0.0005787734053381843,0.0,0.10437419020997706,[0.00569424 0.00569106 0.00568157 ... 0.00026211 0.00026211 0.00026211]
RR,Rest,AnRa,-14.956757999999999,49.724257,0.000663997459334098,0.0,0.0006992916380932357,0.0,0.12610807230152885,"[6.62960523e-04 6.63169106e-04 6.63794406e-04 ... 1.36089474e-05
 1.36064771e-05 1.36056537e-05]"
OR,Rest,AnRa,-11.665225999999995,53.015789000000005,0.00031466453944517525,0.0,0.0004098215375150094,0.0,0.07390593747779929,"[1.83488747e-03 1.83384272e-03 1.83071583e-03 ... 5.25682853e-07
 5.25464343e-07 5.25391511e-07]"
RR,Rest,AnRa,-11.126327999999999,53.554687,9.974172495930134e-05,0.0,0.0002657601181137448,0.0,0.04792635055859559,[0.00048306 0.000483   0.00048279 ... 0.0001319  0.0001319  0.0001319 ]
RR,Rest,AnRa,8.142232,72.82324700000001,0.0005768271031811878,0.0,0.0004697105534217094,0.0,0.08470613575933883,"[2.61365719e-06 2.70469311e-06 2.97744018e-06 ... 2.46307231e-06
 2.46274509e-06 2.46263602e-06]"
RR,Rest,AnRa,-64.681015,0.4594730000000027,0.03809048937671733,1.0,0.0013736336806902116,0.0,0.24771681239122775,[0.02989357 0.0298231  0.02961365 ... 0.00078078 0.00078077 0.00078077]
FR,Rest,AnRa,-63.285557,0.9359850000000023,0.1630812929584735,1.0,0.002569310587065443,1.0,0.46334145530785326,"[1.11043359e-01 1.10501657e-01 1.08907884e-01 ... 3.00800612e-05
 3.00788941e-05 3.00785051e-05]"
FR,Rest,AnRa,-61.096764,3.124777999999999,0.0015327366873130188,1.0,0.0002717901923405819,0.0,0.04901379533150187,"[1.23595848e-03 1.22675838e-03 1.20005514e-03 ... 8.77086064e-06
 8.76752419e-06 8.76641206e-06]"
FR,Rest,AnRa,-53.994488,10.227054000000003,0.00868581060437279,1.0,0.00040100865115788586,0.0,0.07231664904738178,"[5.66296170e-04 5.65249650e-04 5.62133219e-04 ... 5.39043112e-05
 5.39001119e-05 5.38987122e-05]"
RR,Rest,AnRa,-53.21821600000001,11.003325999999987,0.0102224466724401,1.0,0.0006289552777680729,0.0,0.11342383252211741,[0.01043159 0.01039409 0.01028314 ... 0.00010255 0.00010255 0.00010255]
OR,Rest,AnRa,-51.690234999999994,12.531307000000005,0.0002095852451837743,0.0,0.000909016552788966,0.0,0.16392920909932773,"[2.72009696e-05 2.73806116e-05 2.79161176e-05 ... 2.88159260e-04
 2.88146795e-04 2.88142640e-04]"
OR,Rest,AnRa,-50.993156,13.228386,0.011076777942783167,1.0,0.00023336191861367261,0.0,0.04208376033953492,"[3.49332469e-03 3.49029634e-03 3.48124288e-03 ... 8.94630496e-05
 8.94623439e-05 8.94621087e-05]"
FR,Rest,AnRa,-50.66265900000001,13.558882999999987,0.006793583766384614,1.0,0.000766027091581245,0.0,0.13814293577635725,"[6.22381925e-03 6.21729104e-03 6.19780772e-03 ... 1.03290525e-06
 1.03243696e-06 1.03228087e-06]"
FR,Rest,AnRa,-35.33801300000001,28.88352899999999,0.019399621241337428,1.0,0.00047308111342214687,0.0,0.08531397203404506,"[1.02277816e-02 1.02036576e-02 1.01319813e-02 ... 3.77829444e-05
 3.77822429e-05 3.77820091e-05]"
RR,Rest,AnRa,-30.582311999999998,33.63923,0.001246198614932581,1.0,0.00044795367974104217,0.0,0.08078256903879555,"[2.85499872e-03 2.85284455e-03 2.84640308e-03 ... 4.44003923e-07
 4.42632839e-07 4.42175822e-07]"
