pair,cdt,sub_id,dist,length,pcmi,sig_mi,pcgc,sig_pcgc,pcte,smvgc
RR,Rest,JuRo,-58.42168399999999,3.1635899999999992,0.012905789897670772,1.0,0.001682172269272808,0.0,0.3033576988501018,[0.01786558 0.01785298 0.01781531 ... 0.00055171 0.0005517  0.0005517 ]
RR,Rest,JuRo,-53.24741399999999,8.33786,3.1158253976926176e-05,0.0,0.0006882896022843976,0.0,0.12412399948889218,"[3.37881207e-04 3.38094709e-04 3.38734450e-04 ... 2.45653224e-06
 2.45580977e-06 2.45556895e-06]"
OR,Rest,JuRo,-44.63325499999999,16.952019,0.0005698236166455928,0.0,0.0008881362748029975,0.0,0.16016372491148526,"[4.67751491e-05 4.71230744e-05 4.81654646e-05 ... 8.02067181e-07
 7.90649037e-07 7.86843055e-07]"
FR,Rest,JuRo,-43.15054299999999,18.434731,0.0022042671911837175,1.0,0.000682143101601973,0.0,0.12301555873222285,[0.00077023 0.00077016 0.00076996 ... 0.00023109 0.00023108 0.00023108]
FR,Rest,JuRo,-43.05065199999999,18.534622,1.2822390331734823e-06,0.0,0.0004234132014224734,0.0,0.07635701574239027,[0.0005341  0.00053408 0.00053401 ... 0.00042482 0.00042482 0.00042481]
RR,Rest,JuRo,-42.60575899999999,18.979515,1.4120660001282204e-06,0.0,0.000499281846346955,0.0,0.09003893046632969,"[4.93180664e-03 4.93076801e-03 4.92765500e-03 ... 1.18121076e-06
 1.18025054e-06 1.17993047e-06]"
RR,Rest,JuRo,-41.54126699999999,20.044007,0.0005091091504549894,0.0,0.0004992694277050624,0.0,0.09003669092719555,"[6.79249949e-05 6.82857206e-05 6.93667167e-05 ... 2.15268879e-05
 2.15171442e-05 2.15138963e-05]"
OR,Rest,JuRo,-39.776482,21.80879199999999,0.0011569166331799607,1.0,9.926076607036372e-05,0.0,0.01790037687056915,"[1.20501250e-04 1.20494712e-04 1.20475122e-04 ... 8.79309901e-05
 8.79308182e-05 8.79307609e-05]"
RR,Rest,JuRo,-31.162025,30.42324899999999,0.0019156533237900675,1.0,0.0006365975090099063,0.0,0.11480200866135738,[0.00354065 0.00353966 0.00353669 ... 0.0004365  0.00043649 0.00043649]
FR,Rest,JuRo,-27.89212799999999,33.693146,8.493153007549381e-07,0.0,0.0004051124331503342,0.0,0.0730567122885561,"[1.69144282e-04 1.69533138e-04 1.70698458e-04 ... 1.57045554e-05
 1.57026760e-05 1.57020495e-05]"
OR,Rest,JuRo,-26.868793,34.71648099999999,0.0002520372658931791,0.0,0.00010547925979120798,0.0,0.0190218006271768,"[2.30465226e-05 2.31470690e-05 2.34482674e-05 ... 2.05799175e-05
 2.05782263e-05 2.05776626e-05]"
OR,Rest,JuRo,23.53697200000001,85.122246,0.0029011478039056016,1.0,0.0003491543302058808,0.0,0.06296540258661648,"[3.78798387e-03 3.78672849e-03 3.78296781e-03 ... 1.49344104e-06
 1.49294126e-06 1.49277466e-06]"
